"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"60878207","2024-04-15T23:28:59.000","2024-04-16T01:05:30.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11249","63 DIVISION AVENUE","DIVISION AVENUE","WYTHE AVENUE","BERRY STREET","WYTHE AVENUE","BERRY STREET","ADDRESS","BROOKLYN","DIVISION AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T01:05:33.000","01 BROOKLYN","3021600007","BROOKLYN","993557","196917","PHONE","Unspecified","BROOKLYN","SUV",,,,,,,"40.70716354078763","-73.96643114328506","
,  
(40.70716354078763, -73.96643114328506)"
"60864276","2024-04-15T23:28:40.000","2024-04-15T23:50:34.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11373","42-05 LAYTON STREET","LAYTON STREET","BAXTER AVENUE","PETTIT AVENUE","BAXTER AVENUE","PETTIT AVENUE","ADDRESS","ELMHURST","LAYTON STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-15T23:50:40.000","04 QUEENS","4015080001","QUEENS","1016284","210531","ONLINE","Unspecified","QUEENS",,,,,,,,"40.744477536326734","-73.88439375550364","
,  
(40.744477536326734, -73.88439375550364)"
"60867327","2024-04-15T23:28:35.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11355","142-30 SANFORD AVENUE","SANFORD AVENUE",,,,,"ADDRESS","FLUSHING",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","07 QUEENS","4051810028","QUEENS","1032885","215427","ONLINE","Unspecified","QUEENS",,,,,,,,"40.757840074848076","-73.82444778152255","
,  
(40.757840074848076, -73.82444778152255)"
"60877425","2024-04-15T23:28:22.000",,"DOHMH","Department of Health and Mental Hygiene","Smoking","Smoking Violation","Residential Building","10027","410 WEST  128 STREET","WEST  128 STREET","ST NICHOLAS TERRACE","CONVENT AVENUE","ST NICHOLAS TERRACE","CONVENT AVENUE","ADDRESS","NEW YORK","WEST  128 STREET",,"In Progress",,,,"09 MANHATTAN","1019540055","MANHATTAN","997490","235514","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.81309736956231","-73.95216943096172","
,  
(40.81309736956231, -73.95216943096172)"
"60870895","2024-04-15T23:28:19.000","2024-04-16T00:49:26.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11435","111-11 143 STREET","143 STREET","111 AVENUE","LINDEN BOULEVARD","111 AVENUE","LINDEN BOULEVARD","ADDRESS","JAMAICA","143 STREET",,"Closed",,"The Police Department issued a summons in response to the complaint.","2024-04-16T00:49:29.000","12 QUEENS","4119590326","QUEENS","1039305","189212","ONLINE","Unspecified","QUEENS",,,,,,,,"40.68584877663028","-73.80148875151463","
,  
(40.68584877663028, -73.80148875151463)"
"60878080","2024-04-15T23:28:09.000","2024-04-16T00:42:09.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10462","1700 METROPOLITAN AVENUE","METROPOLITAN AVENUE","LINDEN DRIVE","PURDY STREET","LINDEN DRIVE","PURDY STREET","ADDRESS","BRONX","METROPOLITAN AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:42:13.000","09 BRONX","2039437501","BRONX","1024556","245559","PHONE","Unspecified","BRONX",,,,,,,,"40.840585968095404","-73.85433109493906","
,  
(40.840585968095404, -73.85433109493906)"
"60875843","2024-04-15T23:28:06.000","2024-04-16T00:17:03.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10003","335 1 AVENUE","1 AVENUE","EAST   19 STREET","EAST   20 STREET","EAST   19 STREET","EAST   20 STREET","ADDRESS","NEW YORK","1 AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2024-04-16T00:17:09.000","06 MANHATTAN","1009250037","MANHATTAN","989778","206916","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.734611550897235","-73.98005317739123","
,  
(40.734611550897235, -73.98005317739123)"
"60878744","2024-04-15T23:27:50.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11355","142-30 SANFORD AVENUE","SANFORD AVENUE",,,,,"ADDRESS","FLUSHING",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","07 QUEENS","4051810028","QUEENS","1032885","215427","ONLINE","Unspecified","QUEENS",,,,,,,,"40.757840074848076","-73.82444778152255","
,  
(40.757840074848076, -73.82444778152255)"
"60881946","2024-04-15T23:27:40.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","10453","2070 SEDGWICK AVENUE","SEDGWICK AVENUE","WEST  179 STREET","HALL OF FAME TERRACE","WEST  179 STREET","HALL OF FAME TERRACE","ADDRESS","BRONX","SEDGWICK AVENUE",,"In Progress",,,"2024-04-16T02:11:42.000","05 BRONX","2032220062","BRONX","1007800","252229","ONLINE","Unspecified","BRONX",,,,,,,,"40.85895371873098","-73.91486505489145","
,  
(40.85895371873098, -73.91486505489145)"
"60877986","2024-04-15T23:27:37.000","2024-04-16T01:05:40.000","NYPD","New York City Police Department","Disorderly Youth","Playing in Unsuitable Place","Street/Sidewalk","10027","18 MOUNT MORRIS PARK WEST","MOUNT MORRIS PARK WEST","WEST  121 STREET","WEST  122 STREET","WEST  121 STREET","WEST  122 STREET","ADDRESS","NEW YORK","MOUNT MORRIS PARK WEST",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T01:05:45.000","11 MANHATTAN","1017190001","MANHATTAN","999350","232500","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.80482179264163","-73.94545681211618","
,  
(40.80482179264163, -73.94545681211618)"
"60871222","2024-04-15T23:27:37.000","2024-04-15T23:58:56.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11201","14 REMSEN STREET","REMSEN STREET","BROOKLYN HEIGHTS PROMENADE","MONTAGUE TERRACE","BROOKLYN HEIGHTS PROMENADE","MONTAGUE TERRACE","ADDRESS","BROOKLYN","REMSEN STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-15T23:59:02.000","02 BROOKLYN","3002510012","BROOKLYN","984830","192498","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.695039295872704","-73.99790841346679","
,  
(40.695039295872704, -73.99790841346679)"
"60871236","2024-04-15T23:27:27.000","2024-04-16T00:00:45.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10027","73 WEST  126 STREET","WEST  126 STREET","5 AVENUE","LENOX AVENUE","5 AVENUE","LENOX AVENUE","ADDRESS","NEW YORK","WEST  126 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T00:00:49.000","10 MANHATTAN","1017240007","MANHATTAN","999793","233650","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.807977456551","-73.94385397572589","
,  
(40.807977456551, -73.94385397572589)"
"60866721","2024-04-15T23:27:15.000","2024-04-15T23:43:33.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10455","530 EAST  146 STREET","EAST  146 STREET","BROOK AVENUE","ST ANNS AVENUE","BROOK AVENUE","ST ANNS AVENUE","ADDRESS","BRONX","EAST  146 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-15T23:43:36.000","01 BRONX","2022720038","BRONX","1007677","235383","MOBILE","Unspecified","BRONX",,,,,,,,"40.81271667065921","-73.91536854607924","
,  
(40.81271667065921, -73.91536854607924)"
"60876194","2024-04-15T23:27:07.000",,"HPD","Department of Housing Preservation and Development","GENERAL","COOKING GAS","RESIDENTIAL BUILDING","11221","645 GATES AVENUE","GATES AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","03 BROOKLYN","3018110070","BROOKLYN","1000650","189700","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.68734425614998","-73.94086540821745","
,  
(40.68734425614998, -73.94086540821745)"
"60878699","2024-04-15T23:27:07.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11221","645 GATES AVENUE","GATES AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","03 BROOKLYN","3018110070","BROOKLYN","1000650","189700","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.68734425614998","-73.94086540821745","
,  
(40.68734425614998, -73.94086540821745)"
"60869733","2024-04-15T23:27:06.000",,"HPD","Department of Housing Preservation and Development","PAINT/PLASTER","WALL","RESIDENTIAL BUILDING","10031","470 WEST  141 STREET","WEST  141 STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","09 MANHATTAN","1020570053","MANHATTAN","998449","238889","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.82235930560437","-73.94869782616193","
,  
(40.82235930560437, -73.94869782616193)"
"60879136","2024-04-15T23:27:06.000",,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","MOLD","RESIDENTIAL BUILDING","10031","470 WEST  141 STREET","WEST  141 STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","09 MANHATTAN","1020570053","MANHATTAN","998449","238889","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.82235930560437","-73.94869782616193","
,  
(40.82235930560437, -73.94869782616193)"
"60874704","2024-04-15T23:27:06.000",,"HPD","Department of Housing Preservation and Development","WATER LEAK","DAMP SPOT","RESIDENTIAL BUILDING","10031","470 WEST  141 STREET","WEST  141 STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","09 MANHATTAN","1020570053","MANHATTAN","998449","238889","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.82235930560437","-73.94869782616193","
,  
(40.82235930560437, -73.94869782616193)"
"60879345","2024-04-15T23:27:06.000",,"HPD","Department of Housing Preservation and Development","PAINT/PLASTER","WALL","RESIDENTIAL BUILDING","10031","470 WEST  141 STREET","WEST  141 STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","09 MANHATTAN","1020570053","MANHATTAN","998449","238889","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.82235930560437","-73.94869782616193","
,  
(40.82235930560437, -73.94869782616193)"
"60871926","2024-04-15T23:27:06.000",,"HPD","Department of Housing Preservation and Development","PAINT/PLASTER","CEILING","RESIDENTIAL BUILDING","10031","470 WEST  141 STREET","WEST  141 STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","09 MANHATTAN","1020570053","MANHATTAN","998449","238889","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.82235930560437","-73.94869782616193","
,  
(40.82235930560437, -73.94869782616193)"
"60876495","2024-04-15T23:27:05.000",,"HPD","Department of Housing Preservation and Development","PAINT/PLASTER","CEILING","RESIDENTIAL BUILDING","10031","470 WEST  141 STREET","WEST  141 STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","09 MANHATTAN","1020570053","MANHATTAN","998449","238889","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.82235930560437","-73.94869782616193","
,  
(40.82235930560437, -73.94869782616193)"
"60872795","2024-04-15T23:27:04.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","913 EAST  223 STREET","EAST  223 STREET","BRONXWOOD AVENUE","PAULDING AVENUE","BRONXWOOD AVENUE","PAULDING AVENUE","ADDRESS","BRONX","EAST  223 STREET",,"In Progress",,,,"12 BRONX","2048590032","BRONX","1024384","261511","PHONE","Unspecified","BRONX",,,,,,,,"40.88437011450999","-73.85485718969018","
,  
(40.88437011450999, -73.85485718969018)"
"60873552","2024-04-15T23:27:02.000","2024-04-15T23:59:16.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11201","10 REMSEN STREET","REMSEN STREET","BROOKLYN HEIGHTS PROMENADE","MONTAGUE TERRACE","BROOKLYN HEIGHTS PROMENADE","MONTAGUE TERRACE","ADDRESS","BROOKLYN","REMSEN STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-15T23:59:22.000","02 BROOKLYN","3002510010","BROOKLYN","984806","192507","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.6950640003256","-73.99799496113215","
,  
(40.6950640003256, -73.99799496113215)"
"60877836","2024-04-15T23:27:01.000","2024-04-16T00:23:03.000","NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Traffic","Street/Sidewalk","11232","247 27 STREET","27 STREET","4 AVENUE","5 AVENUE","4 AVENUE","5 AVENUE","ADDRESS","BROOKLYN","27 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T00:23:07.000","07 BROOKLYN","3006580040","BROOKLYN","984927","179144","PHONE","Unspecified","BROOKLYN","Car",,,,,,,"40.65838557358191","-73.99755995507603","
,  
(40.65838557358191, -73.99755995507603)"
"60873870","2024-04-15T23:27:00.000",,"HPD","Department of Housing Preservation and Development","GENERAL","MAILBOX","RESIDENTIAL BUILDING","11213","1718 PRESIDENT STREET","PRESIDENT STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","09 BROOKLYN","3014090022","BROOKLYN","1003661","182268","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.666939009894506","-73.93002985117833","
,  
(40.666939009894506, -73.93002985117833)"
"60865111","2024-04-15T23:26:59.000",,"HPD","Department of Housing Preservation and Development","PLUMBING","BASIN/SINK","RESIDENTIAL BUILDING","11367","150-11 72 ROAD","72 ROAD",,,,,"ADDRESS","FLUSHING",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","08 QUEENS","4066980040","QUEENS","1035072","204356","PHONE","Unspecified","QUEENS",,,,,,,,"40.72744070787963","-73.81663728903946","
,  
(40.72744070787963, -73.81663728903946)"
"60865144","2024-04-15T23:26:59.000",,"HPD","Department of Housing Preservation and Development","PLUMBING","BASIN/SINK","RESIDENTIAL BUILDING","11367","150-11 72 ROAD","72 ROAD",,,,,"ADDRESS","FLUSHING",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","08 QUEENS","4066980040","QUEENS","1035072","204356","PHONE","Unspecified","QUEENS",,,,,,,,"40.72744070787963","-73.81663728903946","
,  
(40.72744070787963, -73.81663728903946)"
